age_group,gender,category,budget_band,price_band,buy_freq,buy_factor,channel_main,review_consider,eco_interest,eco_paymore,brand_preference,style_pref
25-34,m,kaos,100-300k,murah,Beberapa bulan,Trend,Offline,Tak pernah,Agak tertarik,Mungkin,pastel,formal
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Kualitas,Sosmed,Kadang,Tidak tertarik,Tidak,hitam,klasik
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Kualitas,Sosmed,Kadang,Tidak tertarik,Ya,abu,kasual
25-34,f,sweater,300-600k,sedang,Setiap minggu,Kualitas,Offline,Kadang,Agak tertarik,Tidak,vibrant,klasik
25-34,m,pakaian-pria,<100k,murah,Setiap minggu,Merek,Web brand,Kadang,Agak tertarik,Tidak,earth,formal
25-34,f,kemeja-casual,300-600k,sedang,Setiap bulan,Merek,Offline,Kadang,Tertarik,Mungkin,pink,formal
25-34,m,kaos,100-300k,murah,Jarang,Kualitas,Web brand,Selalu,Tidak tertarik,Ya,merah,kasual
25-34,m,jas,100-300k,sedang,Beberapa bulan,Merek,Offline,Selalu,Tertarik,Mungkin,hijau,formal
25-34,f,kaos,300-600k,sedang,Setiap bulan,Trend,Offline,Kadang,Tertarik,Tidak,netral,kasual
25-34,f,pakaian-pria,300-600k,sedang,Beberapa bulan,Trend,Sosmed,Kadang,Tidak tertarik,Ya,pastel,klasik
25-34,f,jaket,100-300k,murah,Setiap minggu,Harga,Sosmed,Selalu,Tidak tertarik,Tidak,coklat,kasual
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Harga,Sosmed,Sering,Agak tertarik,Mungkin,hijau,kasual
25-34,f,jaket,100-300k,murah,Beberapa bulan,Harga,Sosmed,Tak pernah,Tertarik,Tidak,abu,kasual
25-34,m,jas,300-600k,sedang,Jarang,Merek,Sosmed,Kadang,Tidak tertarik,Tidak,biru,klasik
25-34,f,jas,100-300k,sedang,Jarang,Merek,Sosmed,Selalu,Tertarik,Tidak,pastel,formal
25-34,m,pakaian-wanita,300-600k,sedang,Jarang,Kualitas,Offline,Kadang,Tidak tertarik,Ya,vibrant,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Setiap minggu,Merek,Marketplace,Kadang,Agak tertarik,Ya,earth,formal
25-34,f,pakaian-pria,300-600k,sedang,Setiap minggu,Merek,Offline,Tak pernah,Agak tertarik,Tidak,netral,formal
25-34,m,jaket,300-600k,sedang,Jarang,Trend,Sosmed,Selalu,Agak tertarik,Tidak,vibrant,formal
25-34,f,kaos,100-300k,murah,Setiap minggu,Harga,Web brand,Tak pernah,Agak tertarik,Ya,hijau,klasik
25-34,m,sweater,<100k,murah,Setiap minggu,Kualitas,Web brand,Sering,Tertarik,Ya,netral,kasual
25-34,f,pakaian-wanita,100-300k,sedang,Setiap minggu,Harga,Marketplace,Kadang,Agak tertarik,Tidak,hitam,kasual
25-34,f,kaos-kaki,100-300k,sedang,Beberapa bulan,Harga,Offline,Tak pernah,Tertarik,Ya,earth,kasual
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Kualitas,Web brand,Sering,Tertarik,Ya,earth,klasik
25-34,f,pakaian-wanita,100-300k,sedang,Setiap minggu,Kualitas,Offline,Sering,Tidak tertarik,Tidak,putih,klasik
25-34,f,pakaian-wanita,100-300k,murah,Setiap minggu,Trend,Sosmed,Tak pernah,Tertarik,Mungkin,hitam,kasual
25-34,m,jas,100-300k,sedang,Beberapa bulan,Kualitas,Web brand,Selalu,Agak tertarik,Mungkin,merah,kasual
25-34,f,jaket,300-600k,sedang,Setiap minggu,Harga,Marketplace,Kadang,Agak tertarik,Tidak,hitam,klasik
25-34,m,kaos,300-600k,sedang,Setiap minggu,Trend,Sosmed,Tak pernah,Tidak tertarik,Tidak,hijau,formal
25-34,f,kaos,300-600k,sedang,Setiap minggu,Trend,Web brand,Tak pernah,Agak tertarik,Ya,hijau,kasual
25-34,m,jas,100-300k,sedang,Beberapa bulan,Kualitas,Web brand,Selalu,Tidak tertarik,Mungkin,netral,kasual
25-34,f,celana,100-300k,sedang,Setiap bulan,Harga,Marketplace,Tak pernah,Agak tertarik,Ya,netral,kasual
25-34,f,sweater,100-300k,sedang,Setiap bulan,Trend,Marketplace,Selalu,Agak tertarik,Tidak,abu,formal
25-34,f,pakaian-pria,100-300k,murah,Setiap minggu,Harga,Sosmed,Selalu,Tidak tertarik,Tidak,coklat,kasual
25-34,m,pakaian-pria,<100k,murah,Setiap bulan,Merek,Web brand,Selalu,Tertarik,Ya,vibrant,kasual
25-34,m,pakaian-wanita,100-300k,sedang,Jarang,Trend,Offline,Sering,Tertarik,Tidak,earth,formal
25-34,f,pakaian-wanita,300-600k,sedang,Setiap minggu,Kualitas,Sosmed,Kadang,Tidak tertarik,Tidak,hitam,formal
25-34,f,jaket,100-300k,murah,Beberapa bulan,Harga,Offline,Selalu,Tertarik,Tidak,putih,formal
25-34,m,kaos,<100k,murah,Setiap minggu,Harga,Marketplace,Selalu,Agak tertarik,Ya,hijau,formal
25-34,m,celana,100-300k,sedang,Setiap bulan,Kualitas,Sosmed,Kadang,Tertarik,Mungkin,hitam,klasik
25-34,m,celana,300-600k,sedang,Beberapa bulan,Trend,Web brand,Selalu,Agak tertarik,Mungkin,earth,klasik
25-34,f,kaos,<100k,murah,Jarang,Harga,Offline,Tak pernah,Tidak tertarik,Tidak,abu,klasik
25-34,f,pakaian-wanita,100-300k,sedang,Jarang,Merek,Sosmed,Selalu,Tidak tertarik,Ya,coklat,formal
25-34,f,sweater,100-300k,murah,Beberapa bulan,Harga,Marketplace,Tak pernah,Tertarik,Ya,pink,klasik
25-34,f,jas,100-300k,sedang,Setiap bulan,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Ya,hitam,kasual
25-34,f,celana,100-300k,sedang,Beberapa bulan,Kualitas,Web brand,Kadang,Agak tertarik,Mungkin,hijau,formal
25-34,f,pakaian-pria,100-300k,sedang,Jarang,Trend,Offline,Selalu,Tidak tertarik,Tidak,kuning,kasual
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Harga,Marketplace,Kadang,Agak tertarik,Tidak,putih,klasik
25-34,m,celana,100-300k,sedang,Beberapa bulan,Harga,Web brand,Selalu,Agak tertarik,Ya,merah,klasik
25-34,f,sweater,300-600k,sedang,Setiap bulan,Harga,Web brand,Tak pernah,Tertarik,Tidak,vibrant,klasik
25-34,f,jas,<100k,murah,Beberapa bulan,Harga,Sosmed,Tak pernah,Tidak tertarik,Mungkin,pastel,kasual
25-34,f,kaos,100-300k,murah,Jarang,Trend,Sosmed,Tak pernah,Tertarik,Mungkin,coklat,klasik
25-34,m,kaos,100-300k,murah,Setiap minggu,Harga,Sosmed,Sering,Agak tertarik,Mungkin,hijau,klasik
25-34,f,kaos,300-600k,sedang,Jarang,Trend,Sosmed,Tak pernah,Tidak tertarik,Tidak,coklat,formal
25-34,f,pakaian-wanita,300-600k,sedang,Jarang,Kualitas,Web brand,Kadang,Tertarik,Ya,earth,formal
25-34,m,sweater,300-600k,sedang,Jarang,Merek,Offline,Kadang,Tertarik,Tidak,hijau,kasual
25-34,f,jas,100-300k,sedang,Setiap bulan,Merek,Marketplace,Kadang,Agak tertarik,Ya,earth,formal
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Merek,Marketplace,Selalu,Agak tertarik,Ya,pastel,klasik
25-34,m,jaket,100-300k,sedang,Setiap minggu,Kualitas,Marketplace,Kadang,Tertarik,Ya,vibrant,kasual
25-34,f,jas,100-300k,sedang,Jarang,Kualitas,Marketplace,Tak pernah,Agak tertarik,Mungkin,merah,kasual
25-34,m,jas,100-300k,sedang,Setiap bulan,Harga,Marketplace,Selalu,Tidak tertarik,Ya,pastel,klasik
25-34,m,jaket,300-600k,sedang,Setiap bulan,Harga,Web brand,Selalu,Agak tertarik,Ya,putih,klasik
25-34,m,dress,300-600k,sedang,Setiap bulan,Trend,Sosmed,Kadang,Agak tertarik,Tidak,netral,formal
25-34,m,jas,300-600k,sedang,Jarang,Trend,Offline,Sering,Agak tertarik,Mungkin,vibrant,klasik
25-34,f,jaket,300-600k,sedang,Jarang,Trend,Marketplace,Selalu,Agak tertarik,Ya,biru,formal
25-34,m,jas,<100k,murah,Setiap minggu,Harga,Marketplace,Kadang,Tidak tertarik,Tidak,earth,klasik
25-34,m,pakaian-pria,<100k,murah,Jarang,Trend,Marketplace,Selalu,Agak tertarik,Ya,putih,formal
25-34,m,jaket,300-600k,sedang,Setiap bulan,Harga,Offline,Sering,Tidak tertarik,Mungkin,pastel,klasik
25-34,m,celana,100-300k,sedang,Setiap bulan,Merek,Marketplace,Sering,Tertarik,Ya,coklat,kasual
25-34,f,kaos-polo,300-600k,sedang,Beberapa bulan,Merek,Web brand,Selalu,Tertarik,Ya,putih,klasik
25-34,f,sweater,<100k,murah,Setiap bulan,Kualitas,Web brand,Kadang,Tertarik,Tidak,putih,kasual
25-34,m,kemeja-casual,300-600k,sedang,Setiap bulan,Harga,Offline,Sering,Tertarik,Ya,hitam,formal
25-34,f,sweater,100-300k,murah,Setiap minggu,Harga,Marketplace,Sering,Agak tertarik,Ya,earth,klasik
25-34,m,celana,100-300k,sedang,Beberapa bulan,Trend,Marketplace,Selalu,Tidak tertarik,Tidak,pastel,klasik
25-34,m,\N,>600k,mahal,Beberapa bulan,Merek,Offline,Sering,Tidak tertarik,Mungkin,earth,formal
25-34,f,jaket,300-600k,sedang,Jarang,Trend,Marketplace,Tak pernah,Tertarik,Ya,abu,kasual
25-34,f,pakaian-pria,100-300k,murah,Jarang,Harga,Marketplace,Kadang,Tidak tertarik,Mungkin,hitam,kasual
25-34,f,pakaian-pria,300-600k,sedang,Beberapa bulan,Kualitas,Marketplace,Selalu,Agak tertarik,Tidak,biru,kasual
25-34,f,jas,<100k,murah,Jarang,Harga,Web brand,Selalu,Tertarik,Tidak,netral,klasik
25-34,m,jas,300-600k,sedang,Setiap minggu,Harga,Offline,Tak pernah,Tertarik,Ya,vibrant,klasik
25-34,m,kaos,100-300k,murah,Jarang,Kualitas,Marketplace,Kadang,Tidak tertarik,Tidak,earth,klasik
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Merek,Sosmed,Sering,Tertarik,Tidak,hijau,kasual
25-34,m,pakaian-wanita,300-600k,sedang,Setiap bulan,Merek,Web brand,Sering,Agak tertarik,Ya,pastel,formal
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Merek,Offline,Sering,Tidak tertarik,Tidak,pastel,kasual
25-34,m,pakaian-pria,100-300k,sedang,Setiap minggu,Trend,Sosmed,Sering,Tidak tertarik,Tidak,merah,klasik
25-34,m,dress,300-600k,sedang,Setiap minggu,Kualitas,Offline,Kadang,Tertarik,Ya,abu,kasual
25-34,f,celana,100-300k,sedang,Setiap minggu,Merek,Offline,Tak pernah,Agak tertarik,Tidak,netral,formal
25-34,f,pakaian-pria,100-300k,sedang,Jarang,Merek,Offline,Selalu,Agak tertarik,Tidak,pink,kasual
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Merek,Web brand,Tak pernah,Tertarik,Ya,earth,kasual
25-34,f,kemeja-casual,300-600k,sedang,Setiap bulan,Harga,Web brand,Sering,Tidak tertarik,Mungkin,earth,kasual
25-34,m,sweater,100-300k,murah,Beberapa bulan,Merek,Sosmed,Sering,Agak tertarik,Mungkin,hitam,kasual
25-34,m,jas,100-300k,sedang,Jarang,Kualitas,Offline,Sering,Agak tertarik,Tidak,pastel,formal
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Tertarik,Tidak,merah,formal
25-34,m,kaos,<100k,murah,Setiap minggu,Kualitas,Web brand,Kadang,Tertarik,Tidak,pastel,klasik
25-34,f,jaket,100-300k,murah,Setiap minggu,Kualitas,Offline,Selalu,Tertarik,Mungkin,putih,klasik
25-34,f,kaos,100-300k,murah,Beberapa bulan,Kualitas,Web brand,Tak pernah,Agak tertarik,Tidak,kuning,kasual
25-34,m,kaos,<100k,murah,Beberapa bulan,Trend,Marketplace,Tak pernah,Agak tertarik,Mungkin,pastel,kasual
25-34,f,kaos,100-300k,murah,Setiap bulan,Merek,Marketplace,Selalu,Tidak tertarik,Ya,biru,formal
25-34,m,kaos,100-300k,murah,Beberapa bulan,Kualitas,Sosmed,Kadang,Tertarik,Tidak,putih,klasik
25-34,f,pakaian-pria,100-300k,sedang,Beberapa bulan,Kualitas,Web brand,Sering,Agak tertarik,Mungkin,biru,kasual
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Merek,Offline,Tak pernah,Agak tertarik,Mungkin,pastel,formal
25-34,m,jas,<100k,murah,Setiap bulan,Kualitas,Sosmed,Sering,Agak tertarik,Ya,abu,kasual
25-34,f,kaos,300-600k,sedang,Setiap minggu,Merek,Web brand,Tak pernah,Agak tertarik,Ya,putih,formal
25-34,f,jaket,300-600k,sedang,Setiap minggu,Merek,Marketplace,Selalu,Tertarik,Mungkin,biru,formal
25-34,m,pakaian-wanita,100-300k,sedang,Beberapa bulan,Trend,Web brand,Tak pernah,Tertarik,Ya,putih,klasik
25-34,m,pakaian-pria,100-300k,murah,Setiap minggu,Harga,Marketplace,Tak pernah,Agak tertarik,Ya,hitam,kasual
25-34,m,pakaian-pria,100-300k,murah,Beberapa bulan,Merek,Marketplace,Kadang,Tidak tertarik,Ya,netral,klasik
25-34,m,kaos,<100k,murah,Setiap bulan,Merek,Sosmed,Selalu,Agak tertarik,Tidak,vibrant,klasik
25-34,f,kaos,300-600k,sedang,Setiap minggu,Merek,Web brand,Tak pernah,Agak tertarik,Ya,netral,kasual
25-34,f,pakaian-pria,100-300k,sedang,Jarang,Merek,Marketplace,Kadang,Tertarik,Ya,hitam,klasik
25-34,m,pakaian-pria,300-600k,sedang,Jarang,Kualitas,Sosmed,Sering,Tertarik,Tidak,kuning,klasik
25-34,f,jas,100-300k,sedang,Jarang,Kualitas,Marketplace,Tak pernah,Agak tertarik,Mungkin,putih,kasual
25-34,f,jaket,300-600k,sedang,Setiap bulan,Harga,Web brand,Sering,Agak tertarik,Mungkin,pastel,klasik
25-34,m,sweater,<100k,murah,Beberapa bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Ya,hitam,klasik
25-34,f,sweater,<100k,murah,Setiap minggu,Harga,Marketplace,Selalu,Agak tertarik,Ya,netral,klasik
25-34,m,kemeja-casual,300-600k,sedang,Jarang,Trend,Offline,Tak pernah,Tertarik,Ya,vibrant,kasual
25-34,m,sweater,100-300k,murah,Beberapa bulan,Trend,Web brand,Selalu,Tidak tertarik,Tidak,coklat,formal
25-34,m,jas,100-300k,sedang,Jarang,Merek,Offline,Sering,Tertarik,Ya,hitam,klasik
25-34,f,pakaian-pria,100-300k,murah,Setiap minggu,Harga,Sosmed,Tak pernah,Agak tertarik,Mungkin,netral,klasik
25-34,f,pakaian-pria,100-300k,sedang,Jarang,Harga,Sosmed,Sering,Tertarik,Ya,earth,formal
25-34,f,sweater,<100k,murah,Setiap minggu,Kualitas,Sosmed,Selalu,Tertarik,Ya,merah,kasual
25-34,m,jaket,300-600k,sedang,Setiap minggu,Harga,Offline,Tak pernah,Agak tertarik,Mungkin,coklat,formal
25-34,f,sweater,300-600k,sedang,Setiap minggu,Trend,Offline,Kadang,Tertarik,Tidak,vibrant,kasual
25-34,m,jas,300-600k,sedang,Setiap minggu,Harga,Web brand,Selalu,Tertarik,Ya,merah,formal
25-34,m,jaket,300-600k,sedang,Jarang,Harga,Sosmed,Sering,Agak tertarik,Ya,merah,kasual
25-34,m,kaos-polo,300-600k,sedang,Setiap bulan,Trend,Marketplace,Sering,Tidak tertarik,Tidak,netral,klasik
25-34,m,pakaian-pria,100-300k,murah,Jarang,Harga,Offline,Tak pernah,Tertarik,Ya,pastel,klasik
25-34,f,sweater,100-300k,sedang,Setiap bulan,Trend,Marketplace,Selalu,Agak tertarik,Tidak,biru,formal
25-34,m,jas,100-300k,sedang,Beberapa bulan,Merek,Offline,Sering,Agak tertarik,Mungkin,hitam,klasik
25-34,f,pakaian-pria,300-600k,sedang,Jarang,Harga,Web brand,Tak pernah,Agak tertarik,Tidak,biru,klasik
25-34,m,pakaian-pria,<100k,murah,Setiap bulan,Harga,Marketplace,Selalu,Tertarik,Mungkin,hijau,klasik
25-34,m,kaos-polo,100-300k,sedang,Jarang,Kualitas,Marketplace,Kadang,Tidak tertarik,Tidak,putih,formal
25-34,f,celana,100-300k,sedang,Setiap bulan,Trend,Offline,Selalu,Agak tertarik,Tidak,coklat,kasual
25-34,f,jaket,300-600k,sedang,Jarang,Merek,Offline,Tak pernah,Tertarik,Ya,netral,kasual
25-34,f,jaket,100-300k,murah,Setiap bulan,Kualitas,Offline,Selalu,Tidak tertarik,Ya,coklat,kasual
25-34,f,sweater,100-300k,sedang,Setiap bulan,Harga,Sosmed,Selalu,Tertarik,Tidak,pastel,klasik
25-34,m,pakaian-pria,300-600k,sedang,Beberapa bulan,Harga,Marketplace,Tak pernah,Tidak tertarik,Ya,netral,kasual
25-34,m,kaos,300-600k,sedang,Setiap minggu,Trend,Web brand,Kadang,Tidak tertarik,Tidak,abu,formal
25-34,m,jas,300-600k,sedang,Jarang,Merek,Marketplace,Selalu,Tertarik,Tidak,putih,klasik
25-34,m,kaos,300-600k,sedang,Jarang,Kualitas,Web brand,Sering,Tidak tertarik,Mungkin,vibrant,formal
25-34,m,celana,300-600k,sedang,Setiap minggu,Merek,Marketplace,Sering,Agak tertarik,Mungkin,vibrant,klasik
25-34,f,pakaian-pria,<100k,murah,Jarang,Trend,Offline,Kadang,Agak tertarik,Tidak,earth,kasual
25-34,m,pakaian-pria,300-600k,sedang,Setiap minggu,Harga,Marketplace,Kadang,Tidak tertarik,Mungkin,hitam,kasual
25-34,m,kaos,<100k,murah,Jarang,Harga,Sosmed,Tak pernah,Tidak tertarik,Ya,netral,kasual
25-34,f,pakaian-pria,<100k,murah,Setiap bulan,Harga,Offline,Selalu,Tidak tertarik,Mungkin,coklat,formal
25-34,m,jaket,100-300k,murah,Jarang,Trend,Web brand,Tak pernah,Agak tertarik,Ya,vibrant,formal
25-34,m,pakaian-pria,<100k,murah,Jarang,Trend,Marketplace,Sering,Agak tertarik,Ya,hitam,klasik
25-34,m,aksesori,<100k,murah,Setiap bulan,Harga,Web brand,Selalu,Agak tertarik,Ya,putih,klasik
25-34,f,kemeja-casual,300-600k,sedang,Setiap minggu,Harga,Sosmed,Selalu,Tertarik,Tidak,netral,kasual
25-34,f,kaos,100-300k,murah,Jarang,Merek,Offline,Tak pernah,Tidak tertarik,Ya,netral,klasik
25-34,f,jas,100-300k,sedang,Setiap bulan,Merek,Marketplace,Tak pernah,Tertarik,Tidak,putih,kasual
25-34,m,jas,<100k,murah,Jarang,Trend,Offline,Selalu,Agak tertarik,Tidak,biru,formal
25-34,f,pakaian-wanita,300-600k,sedang,Beberapa bulan,Harga,Marketplace,Tak pernah,Tertarik,Tidak,hitam,kasual
25-34,m,jaket,300-600k,sedang,Jarang,Harga,Marketplace,Selalu,Tertarik,Tidak,biru,formal
25-34,f,sweater,100-300k,murah,Jarang,Kualitas,Offline,Selalu,Tertarik,Ya,netral,kasual
25-34,m,pakaian-wanita,100-300k,sedang,Beberapa bulan,Harga,Marketplace,Tak pernah,Agak tertarik,Ya,kuning,kasual
25-34,m,kaos-polo,<100k,murah,Beberapa bulan,Kualitas,Offline,Selalu,Agak tertarik,Tidak,biru,formal
25-34,m,kaos,300-600k,sedang,Setiap minggu,Trend,Web brand,Kadang,Tidak tertarik,Mungkin,coklat,formal
25-34,f,pakaian-wanita,300-600k,sedang,Jarang,Harga,Sosmed,Kadang,Agak tertarik,Tidak,abu,klasik
25-34,m,kaos,<100k,murah,Setiap minggu,Harga,Sosmed,Sering,Tertarik,Ya,vibrant,klasik
25-34,f,kaos-polo,300-600k,sedang,Setiap minggu,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Ya,putih,klasik
25-34,f,jas,100-300k,sedang,Setiap bulan,Trend,Web brand,Selalu,Tertarik,Mungkin,vibrant,formal
25-34,f,\N,>600k,mahal,Setiap minggu,Kualitas,Offline,Sering,Tidak tertarik,Tidak,putih,formal
25-34,m,pakaian-pria,100-300k,murah,Jarang,Merek,Offline,Kadang,Agak tertarik,Mungkin,abu,formal
25-34,m,jas,300-600k,sedang,Setiap bulan,Harga,Marketplace,Kadang,Tertarik,Ya,vibrant,kasual
25-34,f,sweater,100-300k,sedang,Setiap bulan,Kualitas,Marketplace,Tak pernah,Agak tertarik,Mungkin,pastel,formal
25-34,f,jas,100-300k,sedang,Jarang,Trend,Marketplace,Tak pernah,Tertarik,Ya,netral,kasual
25-34,f,sweater,100-300k,murah,Beberapa bulan,Merek,Web brand,Selalu,Agak tertarik,Mungkin,kuning,klasik
25-34,f,kaos,100-300k,sedang,Beberapa bulan,Trend,Web brand,Kadang,Tertarik,Mungkin,pastel,kasual
25-34,f,pakaian-pria,100-300k,murah,Beberapa bulan,Kualitas,Marketplace,Tak pernah,Tertarik,Tidak,putih,kasual
25-34,m,kaos,300-600k,sedang,Setiap minggu,Merek,Marketplace,Kadang,Tidak tertarik,Mungkin,coklat,klasik
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Merek,Offline,Selalu,Tertarik,Tidak,vibrant,kasual
25-34,m,kemeja-casual,300-600k,sedang,Setiap minggu,Harga,Web brand,Kadang,Tidak tertarik,Ya,putih,formal
25-34,f,sweater,<100k,murah,Setiap minggu,Trend,Offline,Tak pernah,Agak tertarik,Mungkin,pink,kasual
25-34,m,pakaian-pria,100-300k,sedang,Jarang,Trend,Sosmed,Kadang,Tidak tertarik,Tidak,biru,formal
25-34,f,kaos,100-300k,murah,Jarang,Trend,Marketplace,Selalu,Tertarik,Tidak,merah,kasual
25-34,m,jas,<100k,murah,Jarang,Trend,Offline,Tak pernah,Tidak tertarik,Ya,pastel,formal
25-34,m,kaos-polo,300-600k,sedang,Setiap minggu,Trend,Marketplace,Tak pernah,Tidak tertarik,Mungkin,netral,kasual
25-34,f,kaos-polo,300-600k,sedang,Setiap minggu,Kualitas,Sosmed,Kadang,Tidak tertarik,Tidak,hitam,formal
25-34,m,pakaian-pria,<100k,murah,Jarang,Merek,Sosmed,Selalu,Agak tertarik,Tidak,hitam,klasik
25-34,m,kaos,300-600k,sedang,Jarang,Trend,Web brand,Tak pernah,Agak tertarik,Mungkin,putih,klasik
25-34,f,jaket,100-300k,murah,Jarang,Merek,Marketplace,Selalu,Tertarik,Mungkin,putih,klasik
25-34,f,jaket,100-300k,murah,Jarang,Kualitas,Marketplace,Kadang,Agak tertarik,Tidak,pastel,klasik
25-34,m,pakaian-pria,300-600k,sedang,Setiap bulan,Harga,Marketplace,Selalu,Agak tertarik,Mungkin,vibrant,formal
25-34,m,kaos-polo,300-600k,sedang,Setiap minggu,Harga,Sosmed,Kadang,Tertarik,Ya,netral,formal
25-34,f,kaos,100-300k,murah,Beberapa bulan,Kualitas,Offline,Kadang,Tidak tertarik,Tidak,pastel,klasik
25-34,m,kaos,300-600k,sedang,Jarang,Harga,Sosmed,Selalu,Agak tertarik,Tidak,pastel,klasik
25-34,f,celana,100-300k,sedang,Setiap bulan,Trend,Marketplace,Sering,Tidak tertarik,Ya,pastel,formal
25-34,f,pakaian-wanita,300-600k,sedang,Beberapa bulan,Kualitas,Web brand,Kadang,Agak tertarik,Ya,pastel,formal
25-34,m,kaos,100-300k,murah,Jarang,Kualitas,Marketplace,Tak pernah,Tidak tertarik,Ya,abu,kasual
25-34,m,kemeja-casual,300-600k,sedang,Beberapa bulan,Harga,Offline,Sering,Tertarik,Ya,hijau,klasik
25-34,m,kaos-kaki,100-300k,sedang,Setiap bulan,Harga,Offline,Selalu,Tertarik,Ya,earth,klasik
25-34,f,kaos,300-600k,sedang,Jarang,Merek,Sosmed,Selalu,Tidak tertarik,Mungkin,coklat,kasual
25-34,f,kaos,<100k,murah,Setiap minggu,Kualitas,Web brand,Kadang,Tidak tertarik,Mungkin,pastel,formal
25-34,m,jaket,300-600k,sedang,Beberapa bulan,Merek,Web brand,Tak pernah,Agak tertarik,Mungkin,abu,formal
25-34,f,jaket,300-600k,sedang,Jarang,Trend,Marketplace,Kadang,Tertarik,Mungkin,abu,formal
25-34,m,pakaian-pria,300-600k,sedang,Setiap minggu,Harga,Sosmed,Sering,Tidak tertarik,Ya,abu,kasual
25-34,f,celana,100-300k,sedang,Beberapa bulan,Kualitas,Marketplace,Tak pernah,Tertarik,Tidak,putih,formal
25-34,f,kaos,300-600k,sedang,Setiap bulan,Harga,Offline,Tak pernah,Tertarik,Tidak,abu,kasual
25-34,f,pakaian-pria,300-600k,sedang,Jarang,Trend,Sosmed,Sering,Tidak tertarik,Mungkin,hitam,klasik
25-34,m,celana,300-600k,sedang,Setiap bulan,Kualitas,Sosmed,Kadang,Tertarik,Mungkin,earth,klasik
25-34,f,jas,<100k,murah,Beberapa bulan,Harga,Offline,Selalu,Tertarik,Ya,pastel,kasual
25-34,f,jaket,300-600k,sedang,Beberapa bulan,Trend,Web brand,Kadang,Tertarik,Tidak,netral,klasik
25-34,f,celana,100-300k,sedang,Setiap minggu,Harga,Offline,Kadang,Tertarik,Tidak,biru,formal
25-34,m,kaos,300-600k,sedang,Setiap minggu,Trend,Sosmed,Sering,Tidak tertarik,Tidak,merah,klasik
25-34,f,pakaian-pria,300-600k,sedang,Setiap bulan,Kualitas,Sosmed,Kadang,Tidak tertarik,Tidak,netral,klasik
35+,m,\N,>600k,mahal,Setiap bulan,Harga,Marketplace,Sering,Agak tertarik,Mungkin,netral,kasual
25-34,f,kaos,100-300k,murah,Setiap bulan,Trend,Offline,Kadang,Agak tertarik,Ya,biru,klasik
25-34,f,sweater,<100k,murah,Jarang,Trend,Web brand,Kadang,Tidak tertarik,Ya,earth,klasik
25-34,f,kaos,300-600k,sedang,Setiap minggu,Harga,Sosmed,Sering,Tidak tertarik,Tidak,vibrant,kasual
25-34,f,kaos,100-300k,sedang,Setiap bulan,Kualitas,Sosmed,Tak pernah,Tidak tertarik,Ya,hitam,kasual
25-34,m,pakaian-pria,100-300k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Agak tertarik,Mungkin,putih,formal
25-34,f,kaos-polo,100-300k,sedang,Beberapa bulan,Harga,Sosmed,Tak pernah,Tertarik,Tidak,abu,formal
25-34,f,jaket,300-600k,sedang,Setiap minggu,Trend,Offline,Tak pernah,Agak tertarik,Tidak,vibrant,formal
25-34,m,jas,<100k,murah,Jarang,Harga,Marketplace,Selalu,Tertarik,Tidak,biru,formal
25-34,f,pakaian-wanita,100-300k,murah,Setiap minggu,Trend,Sosmed,Tak pernah,Tertarik,Mungkin,merah,kasual
25-34,f,kaos,100-300k,murah,Jarang,Trend,Marketplace,Tak pernah,Tertarik,Ya,abu,formal
25-34,m,jas,300-600k,sedang,Setiap minggu,Merek,Sosmed,Sering,Tidak tertarik,Mungkin,earth,klasik
25-34,f,jas,300-600k,sedang,Jarang,Trend,Offline,Sering,Agak tertarik,Ya,abu,formal
25-34,m,kaos,<100k,murah,Jarang,Trend,Offline,Selalu,Agak tertarik,Tidak,kuning,formal
25-34,f,pakaian-wanita,100-300k,sedang,Setiap minggu,Kualitas,Offline,Sering,Tidak tertarik,Tidak,putih,formal
25-34,f,jaket,100-300k,murah,Jarang,Kualitas,Sosmed,Sering,Agak tertarik,Tidak,pastel,klasik
25-34,m,\N,>600k,mahal,Setiap minggu,Kualitas,Offline,Sering,Agak tertarik,Tidak,putih,klasik
25-34,m,jas,100-300k,sedang,Beberapa bulan,Harga,Marketplace,Kadang,Tidak tertarik,Tidak,putih,klasik
25-34,f,pakaian-pria,100-300k,sedang,Setiap minggu,Harga,Web brand,Selalu,Tidak tertarik,Mungkin,pastel,formal
